sell_id,price
1101286653,501154.0472332783
1100518644,1036058.4660213776
1101285084,643830.3069362185
1100338458,721118.6822810652
1101285174,880647.3763324834
1101131494,617365.9897663177
1100966120,742861.4587961053
1101136734,738704.5512992622
1101138183,807339.6200640028
1100966944,631992.7571578457
1100210074,1731948.8948402372
1101277014,1031580.1307020033
1101280324,578254.709916173
1101282527,523755.4593785471
1101179469,1366329.7638069887
1101310818,714608.9386448099
1101271132,721997.8265136677
1101272241,245161.54896262486
1101277647,826969.6826775485
1101309796,821313.9481308165
1101286781,437245.93359643203
1101285322,573738.91310894
1101273372,1789563.1843971708
1099915158,592299.5824425359
1100315624,201048.40103858622
1101312463,474257.37789882
1101149682,566154.954624038
1100895678,697251.0886465582
1101313365,481785.30670979613
1101099430,520227.76631064154
1097472394,847294.4806385259
1101275394,1920885.641188827
1101233228,788027.7062457855
1100966114,673719.0569486992
1101282128,618171.4557699241
1101270366,733781.6852265593
1100912350,537888.9982091048
1101283732,552036.8240778701
1100277906,768815.4437412628
1101274739,2122326.933031133
1101180015,515819.018298873
1101269075,1044658.4645294265
1101276477,602895.8634077901
1101309463,1170544.8114276603
1101276726,1364455.4467697751
1101271642,506403.31915365363
1101267776,1226322.895295857
1100980952,1107780.8107665887
1101267105,1646560.4794414758
1101137832,1432023.7857818254
1099983566,377913.2750426178
1101130857,2125282.9057214847
1101051060,691546.1515265068
1101271590,930273.8936805794
1100794742,495593.26153127855
1101276820,417080.0407546202
1101276072,683599.0948203484
1100993258,1322356.423452495
1100334998,445835.62455561414
1101307018,763319.3509081174
1100816918,313487.7618011052
1101179477,1805974.7498164533
1100604462,607893.8747713014
1101260906,1792817.863413932
1101270269,757447.9001659995
1101276310,1641445.373645221
1101272003,666725.5680364895
1101310730,520091.23110792355
1100610304,751833.8639643729
1101268549,436201.39307730045
1100771366,207175.59033693376
1101258995,1329262.4791922937
1100662506,546834.6975514443
1101266987,1164907.933233724
1101265613,572812.6307883397
1101276853,526202.9262686314
1101310682,255730.42775098694
1101178925,568160.6831259577
1101311125,521996.057198324
1101135747,453023.1693129495
1101094517,1217286.161785867
1101263648,766104.2130505766
1101260288,349135.8726635815
1101264191,1074469.5859179648
1101061580,489576.43772491894
1101092715,815973.5162321135
1099671810,1158743.0005008548
1101260776,1147599.906737211
1101135750,360870.9618016367
1101121539,857720.0251835285
1101190602,815734.9243508788
1101309940,252893.16526041162
1101254552,639033.81680688
1100999856,603591.208119237
1101258206,747730.1401659654
1101080699,525101.407209053
1101255582,684902.0106280351
1101244920,713105.2391365387
1100606256,788274.3749379031
1101255508,894901.2716797004
1099690586,1113693.0736060832
1101247820,637156.5215311858
1101256064,724086.0461473939
1101248780,699088.4049307599
1101250731,379770.2433639443
1101227668,230514.73252883094
1099984682,175677.7014672277
1101244608,509132.19960466644
1101254356,483525.74964283773
1101246591,364676.5109590346
1100750414,632825.7590875129
1101239464,1096862.7632760582
1101241452,1245509.952767591
1101243435,1149217.3960210162
1101242982,956701.9434747166
1101244825,463468.98097979074
1101241611,849928.7715657032
1101237476,532497.3062247414
1101237475,2196535.581813144
1101244609,482239.37109529
1101238018,291166.5192900632
1101239499,1320760.0350270302
1101244922,589648.672122854
1100935804,676575.2417719311
1101241861,1114437.8240969654
1101239470,792666.1060416226
1101237474,728579.368252799
1101240987,633627.6525464838
1101241556,474419.5862091365
1101227219,800755.8773576241
1101241515,426232.56927612773
1100310522,837153.5141131395
1101240976,611253.5785130702
1101239493,1852463.2131043137
1101226821,1013594.8690267672
1101294013,928445.5205947307
1101234831,1770179.4808110362
1101225372,631719.4993630204
1101235330,381042.48798290297
1101084679,451104.7342809346
1101231045,553386.6608297103
1101307800,274201.74399461556
1101224649,525868.1841552577
1101231544,657596.1669321209
1101221249,766826.8923827786
1101229396,740939.9700188754
1100848968,475794.2068218216
1101221684,360407.1793796339
1101227510,897354.5009292818
1101223177,384706.9506012593
1101230287,442454.33536455856
1101231041,631707.7738789084
1101229429,1360791.63560418
1101224951,580526.2456152646
1101231690,532592.7930694176
1101220117,1224639.797093264
1101231482,588901.3633033446
1101224950,775002.2460048448
1101225562,555704.3785298531
1101221039,432847.10934874165
1101306547,1300919.0056707815
1101304208,1199153.7033364805
1101219620,567844.8043936726
1101219621,530880.7984338688
1101216297,642513.2701166158
1101185557,1693476.4656231864
1101305711,697386.1378141473
1101215400,241811.90170371693
1100914212,1705319.3699185448
1101210299,1807476.9953288925
1101219981,368834.79289060447
1101215109,748638.0049066164
1101306844,519767.21713774255
1101219977,332309.9428889607
1101209529,2125340.9215104845
1101215106,461199.98361146264
1100697364,900702.6495640605
1101182386,808388.635259692
1101305173,505960.1093315942
1101228249,703614.9080927987
1101306102,531130.2874451696
1101208625,697549.972286873
1101213700,786632.1415223844
1101209526,1148373.2336021939
1101304412,680769.2048997694
1101300253,1695066.0082695053
1101209176,858741.132482107
1101193464,604912.5306212847
1101209479,744382.1076426329
1101303554,716400.7824350366
1101195823,1883534.665754256
1101304369,527897.7672944149
1101201842,301449.1549386585
1101300352,473137.2460953181
1101306327,535403.4698546727
1101193987,656321.1902465456
1101192257,1035513.0602660595
1101196434,381915.51850809535
1101202995,454923.96651372215
1101201493,619815.5314572485
1101196527,707967.3217326023
1101193984,422807.8224980098
1101192296,677118.3157082881
1101069086,896658.6302772358
1101302847,486170.5848225892
1101297567,461219.675220465
1101302642,311015.4019909233
1101201497,582280.1457803244
1101177123,610484.2273932572
1101302733,872436.6108380135
1101298448,619469.6898380916
1101191138,519125.51121221815
1101302213,566866.4851971398
1100889676,843559.8253531314
1101180435,1042108.5590564179
1101148651,2287741.8217794606
1101269305,787483.4306826942
1101299678,926364.0463858609
1101184656,382464.4491029762
1101164830,1372680.1979439415
1101178671,1219940.433694758
1101302025,346082.97380670195
1099161834,582877.4266505433
1101184672,427423.40873223107
1101171545,806964.0452671988
1101302716,217912.5301911053
1100642322,501215.7035968841
1101191982,317159.9329479247
1101177074,1241094.3591281904
1101161358,1912356.220642633
1101080972,1802062.3173334058
1101159261,549917.9986048033
1101297512,259181.12421886812
1100112196,763699.8640311611
1100891994,1140571.157823301
1101192535,784361.8255214638
1101178656,1201635.522798705
1101296176,2116717.356768044
1100958802,306813.925954142
1101302240,511139.3613730805
1101299309,834690.2123904236
1101300862,639049.2622772444
1101173667,760053.1884566318
1101184158,661646.5479830536
1101179071,819788.6756351487
1101177004,1149538.6219545505
1098348152,1181633.0694502662
1101297819,699712.5675382324
1101164814,684209.9144986018
1100720650,1688453.689810645
1101264870,980211.2785003571
1100517662,1783445.672358694
1086176628,464676.25234962197
1101174563,312416.3474724828
1101164882,1292385.8515074807
1101290800,1150523.8718116647
1100892922,621051.5566977371
1101174481,708435.509988292
1101295134,1843076.977240041
1099911704,724078.3251725498
1101092794,795526.739785371
1098800444,375363.067216142
1101300397,557093.3657558965
1091531420,830730.489625379
1101174479,362725.3760716605
1093151454,591981.7015547246
1096008524,1084147.9309804314
1101295763,1087241.4367167375
1100488018,450271.82902327523
1086653988,502137.3841310652
1101173088,537882.8413422906
1100154922,479491.3874415373
1101126868,1207941.3583458255
1101169403,364516.5346011
1101152536,1704058.9353466146
1101145884,2480043.050995473
1101108474,1465034.8930176655
1101280984,379813.5889979364
1099856976,1346719.1627466532
1101257533,1297371.7371352345
1073576772,593988.396903324
1101164666,741152.6447346694
1099833632,1088871.6189236538
1098356826,552844.8847147897
1101224127,1089551.458419058
1099081786,1060243.486758504
1101105479,1848257.4895231354
1101052448,796376.2167121769
1101139367,1060701.0819976924
1101173675,479758.4286287255
1100744394,1371050.0107523145
1101296688,1067513.799368574
1088042038,588429.4563222836
1101161016,357209.6003642879
1101130332,2090004.300417506
1101251384,1326461.3673190158
1098650762,768676.1590912142
1099979792,1944297.568537529
1101294744,2067449.7999860658
1097755058,576875.6976711336
1078107337,1147081.9299581067
1101056152,1124801.5113266392
1100178028,455248.513443504
1100980428,2075854.1859928358
1101178305,821313.9481308165
1100900664,541637.5520588901
1101171805,749169.915767013
1100902032,848984.6146793269
1101190123,1700375.9606633375
1101164815,728619.5726075136
1100103940,1421835.4873282593
1101202400,515871.7146239937
1101213567,1017710.6461340615
1098911166,1410709.5003133726
1101237501,681980.794144651
1097082154,382795.53404906276
1101252103,727643.7140301856
1092457094,1967769.3594730606
1098359312,326979.2297756437
1096591728,380251.22321937734
1101211603,106348.44530027
1101186075,827837.255757437
1101263464,1125110.6225902953
1100924374,285769.0583786278
1101081410,453141.8302709652
1101165115,489545.62715110043
1100171136,779332.1842810081
1100880030,2326500.862690726
1101179016,1073401.0108654029
1101275794,1470441.0730496033
1100051304,292109.7512650046
1100954054,366190.6267019934
1096373712,521692.59512049577
1098985572,738791.1504765933
1101296053,313306.0067383537
1101265689,815714.540727656
1095182646,597207.2832184889
1101281578,547991.2323900961
1100941742,1681852.9409520691
1101169603,568160.6831259577
1100792010,601683.1150793381
1101062512,1045448.4668821441
1092773590,541545.6433607129
1094017778,884439.852110624
1101209434,452443.6604597804
1095524690,1236113.2269661243
1100894136,596260.8275917822
1101294563,684198.2152716208
1101233125,821313.9481308165
1101259218,2054793.0490282245
1101132822,695337.0867986369
1097610944,568006.7632496128
1101104586,675326.3853689044
1101207598,714846.847298086
1098975094,1113693.0736060832
1101164831,603990.075829221
1089016058,837913.989997307
1100555942,651276.7065040699
1086096048,720517.8656905062
1094126788,830028.6090095474
1101100293,2372742.020107303
1101196328,297348.12711974216
1101137979,710744.4668930814
1101207966,723812.739761513
1101258958,1500283.4998713976
1101163308,529339.9387785882
1101228513,744374.5053903918
1101197694,853073.3316940841
1101291363,558647.571599
1096638386,1308092.11167185
1098316966,240878.13880050613
1100442678,637726.9087217599
1101001978,514614.2943058988
1101284794,504178.81954080996
1100242980,1099165.2565032998
1100389624,853961.8914763305
1100745906,862218.5815363873
1101266469,682805.2987829607
1091225002,1188588.9245833347
1098391362,971842.0055249942
1099995226,995477.3254066705
1100514090,450689.60448835744
1100931680,805416.7355504592
1100779626,1222439.5397806421
1089248460,1589301.5226604107
1097511599,471624.06873319537
1100459766,856658.9638441346
1101240233,555861.439006231
1063853774,1106829.6478455479
1099046998,1761807.6584089096
1098893832,1254161.2651943208
1096477446,616592.4266029062
1101210525,501815.3772067799
1101275671,652506.793033548
1096401232,576408.5301456804
1101217627,616033.0841601965
1101109261,1294271.2399442764
1101175794,401438.97727678524
1075326711,1401656.3939356422
1100925672,696035.06212374
1101164737,972858.7164552519
1100792334,1584234.5287871854
1101191746,835115.4913940553
1091375950,433590.55069574405
1101135621,893632.0567041545
1101088675,944294.9006093879
1099625712,682302.8767347482
1101126475,433425.0888261676
1099462732,614196.1665417368
1100576602,903152.189150646
1100100204,2110975.479031768
1101124963,413861.951386451
1101130825,1489660.3916887946
1100730106,678202.2702691101
1090410754,854430.8402990872
1100471090,1517326.8272725977
1101279966,797681.6154972502
1101291430,621484.0059341018
1100674720,740246.0941014823
1079458060,936022.3733329553
1096185824,1148428.0739333923
1101222991,1298854.790855816
1101144480,671948.756739012
1101062854,699533.2838799418
1087080897,695338.8285648789
1100928224,576769.1803826521
1101120385,651227.000757089
1101127914,630242.2702048913
1099235128,1080113.8145760077
1093635512,379185.6278422186
1101087812,1337976.0823563992
1100182658,623053.0470072436
1101260994,604315.1734634854
1100792322,1531317.365411158
1100673360,374743.59128598653
1100943084,1136326.5023737617
1100963574,400764.6003502168
1101202106,654788.0591377995
1101209308,777437.7918024482
1101147381,425753.38482529565
1101155791,511205.4217203654
1100143428,637733.450261106
1101291792,625334.5822279971
1095744168,708826.995303716
1100599234,517844.58854156
1101277665,2038421.2102259246
1101261724,1002747.2316544708
1101136169,288562.50421418925
1100857312,924925.8550938504
1097690092,837144.7863175328
1100562360,768416.8531371834
1101196213,196326.00905684926
1094388514,625864.7141017494
1101071702,665295.7405602294
1084753487,490691.95727293426
1101259446,2246477.786660703
1100991690,1534215.5118308617
1101225345,1562552.5414725195
1098126704,608190.5574193655
1099949312,889147.6491647802
1100638834,1112002.3459043433
1101251493,492128.75109659566
1099021126,535177.7111125373
1087118441,462558.004856624
1101295699,746309.8853951136
1100791216,2224217.613870223
1095839750,639662.3814760769
1101248305,1253506.4413586836
1100858074,417633.76313385024
1084387067,1039844.7948289986
1095665002,740397.3755286898
1101164443,741837.6454426585
1101102480,892293.8666971693
1101121264,1107293.0199014994
1100531310,640087.3917567808
1101243420,526273.8404078329
1095846216,1257883.0384454934
1094313154,279474.74718911643
1100844220,838920.811260142
1101153989,699549.6358767985
1100737640,583483.5757803106
1099782524,596321.4260369434
1100037742,399433.239827794
1101251840,338843.50738456665
1101235201,839804.9948860632
1092166276,479026.9215003376
1092660374,738704.5512992622
1101175099,382355.3865139056
1101218115,799441.9819280483
1100358666,1089129.5209743695
1101218503,618260.4020031489
1095419590,997668.0723266596
1099722140,1045097.8301654954
1097146488,292075.13453305524
1101180125,486031.67175788566
1101103124,1118480.7806273983
1052738016,204483.81872433075
1101237572,1065177.07358272
1101130309,1169108.4288288672
1100387676,1103812.2107136732
1101251250,755400.7871310022
1100762884,1219998.6789294824
1084460963,827837.255757437
1098255856,507670.0693081722
1100874644,953296.7297718311
1089376140,897777.1214246497
1086685104,628916.5181492359
1101240429,748068.1360738429
1101075120,568539.2473199697
1101247692,386493.0979963421
1096998110,644064.4006340903
1101037882,1136645.4778722129
1092479378,781902.1800571377
1101118541,738319.392653925
1100959808,622812.9128416611
1101189327,725676.8108402218
1100740496,561849.5290463693
1101070219,903552.000862074
1100767464,644138.1482058546
1101141034,721077.1703753124
1099990364,375388.38849391433
1100341870,1208341.1141936576
1098995410,672115.1857841285
1097401956,635108.8010085328
1100935500,1981155.2033916747
1101223655,314095.4734961702
1100435172,1617388.649527901
1097324920,528475.7983710011
1101275556,656546.8928669161
1098673254,614529.1168620974
1101160981,511371.4730822794
1101030036,605360.0492595265
1101082049,356593.687661868
1100999394,764414.3974570662
1101251336,1093293.4870951918
1101263357,130864.82457982247
1100913952,625631.5319589581
1100588354,743193.9891056143
1100457468,708726.4424911137
1101129457,465872.3638383155
1101254166,619094.1870931872
1101097732,395861.2805107709
1089871426,636451.6474305374
1091893478,718111.5286450172
1100520300,702735.4592212213
1100859864,660243.5802506657
1101180919,641334.8418573644
1101283628,183431.97621698427
1088892636,420016.9344798376
1100787062,750062.3085018517
1100490374,673788.8778642021
1101281041,488417.3623719409
1100813630,813621.3719605883
1100944730,738232.5546779932
1098677812,197080.42167376488
1096411742,94152.6360819999
1099926406,512735.55624441605
1100626500,585302.3005510812
1100076186,356071.36948176136
1101254297,687999.0587768256
1101038426,800012.0081504214
1101284222,382593.09052902285
1101286762,253595.14024627084
1101130685,936924.9884051644
1090187176,1186264.5660431918
1100863746,1390737.2230845168
1100865492,567168.1000802303
1101273271,440687.56292827317
1101072340,516749.44380799535
1100954200,304700.6979999145
1098611030,526079.5288106594
1092918498,815734.9243508788
1101189754,322745.677915782
1099813450,496869.1860099599
1101290995,372057.2392250999
1093276378,726991.8919389325
1100869918,470375.2228856081
1100783202,596411.0583281436
1093039690,1092365.9376839914
1101120999,436039.47427673265
1087684374,726451.7642755584
1101272994,854443.378924763
1099984460,120402.1984459719
1090702534,1545226.9618837186
1099743878,685871.9678552694
1099868226,609663.8375968643
1101263632,592857.5635984748
1099736552,323012.6435848697
1100757436,543809.2477481178
1071870966,96150.6121163531
1100522116,1271627.4528187867
1101202086,1172239.4392668488
1101019804,119356.07383336803
1100455592,129817.01667620108
1101282615,87552.2886944853
1099635168,780501.3639384698
1100779378,696416.470350227
1100368806,555511.0405108397
1101126172,199089.39257539762
1100980204,627214.7172404863
1100656396,263783.58289558126
1089614631,722689.6708928646
1100408674,707691.643519163
1101084423,438943.2761073657
1101025918,460154.7788414144
1088917830,635373.625246978
1078158189,762748.1234957634
1100350010,709998.8547665608
1092254636,952661.8821542468
1052303444,632712.3115871537
1101271967,702473.1827201539
1096502200,585117.1701534628
1101159635,706593.498523581
1099650640,951646.4770565334
1100037516,307626.46550062875
1101154637,592599.5818166705
1101260561,490015.133050841
1101076736,1048157.0619498601
1101111705,497204.47469238244
1101139409,619441.5743793942
1072067350,969669.5442626252
1090420648,1387351.8067857958
1101104872,312690.82634032925
1101280855,2104621.817063002
1100271934,363417.064881608
1100839716,1103400.7839581252
1099834584,507292.70033411484
1100701278,658886.070282023
1097571134,197426.7400468729
1099509408,332319.12179152295
1101168281,823503.965952317
1082860768,1171461.5235470827
1097879110,292991.8429649879
1095845002,401056.2562988086
1096005510,1191509.3956105525
1100885840,564366.4963810226
1100759460,333920.91599744227
1101138075,465387.40345640236
1101209503,108353.54886479495
1099345760,80401.06719490203
1101017957,797639.9195486094
1098872050,520713.44790702837
1097490214,675443.0294829168
1101064138,644777.3322008724
1100675194,1277062.344485603
1098626464,688856.5667814504
1101211654,319086.47901815205
1101237355,665442.6729044879
1100666966,239999.8979558533
1099047464,649581.3719843755
1101137137,527420.2775161556
1101261963,698483.1732914583
1091105678,416496.8942908733
1088230226,418119.44300822716
1092876956,590653.017937784
1099376856,298759.5504359962
1101085995,951723.9639385425
1101084008,770218.5463600411
1101041562,676847.894582714
1079163872,644176.0983052889
1100371660,268044.14908123715
1101228348,948476.0723212598
1101058028,367572.9070033259
1101134157,622283.3219452641
1098855680,667245.2053648591
1101207756,336190.75627169217
1099504696,523781.62869818724
1101161002,365933.74412526767
1099146798,2044053.9249195931
1097112806,741920.1993443795
1100976098,1340248.5240322847
1096058130,449468.947688478
1100611256,437510.1849921244
1094981814,729243.1717405827
1097389680,193891.75249915445
1092260750,353683.42829437146
1094444186,1369565.8082807004
1100722342,693268.5484069152
1099321408,474683.22713769955
1080679598,1973360.8466395973
1092530504,844883.3928790899
1090728360,552175.7386187421
1101247355,537856.5071289184
1101070193,736483.7303485017
1101273648,490019.4215110036
1091760360,647313.2985803472
1100722282,593988.396903324
1093823124,745575.0072430987
1101129175,537821.7802539392
1076675258,942262.4317908785
1101170337,1275001.2941238165
1100732852,603417.1673601189
1100228082,823400.2553005953
1100962920,643123.171621448
1100296466,1058216.8673599167
1093408800,693807.1061332418
1101228334,648968.1776159629
1101252349,732659.659906802
1099963826,902133.4257626951
1100668112,607021.3488430943
1100931606,776927.929760574
1100514944,458606.47673419956
1101177415,507983.97689210007
1100790714,689609.416112286
1100434568,427923.86601604964
1101173529,615555.2516383508
1095825060,681357.2560744327
1100385938,608253.8419737072
1096320866,485443.8761192176
1100706214,732817.8784443231
1100784282,572597.5164717267
1100897726,406178.1482815916
1100041102,700496.5442060191
1101130312,750957.9766215341
1101207649,528887.3705073876
1099188404,809017.9857092596
1099537446,512734.96146560734
1090713972,54568.52832386866
1101274976,494294.52857510577
1098883304,649475.841412945
1101079888,510217.55581927556
1100517224,723063.1288884928
1101278150,783642.5259897653
1101037402,748231.2430644768
1101202403,524257.9080819027
1100606212,210562.4997217727
1095040374,642220.2380617107
1092570164,133460.3444065011
1099803204,969514.977122564
1100711910,415774.172274179
1100256320,404532.1329889914
1101037416,748231.2430644768
1093975010,379189.15749468317
1101273563,464771.9189141141
1092086938,913566.9329254243
1101130657,419319.5288805174
1101210961,1030626.7564258504
1101155855,358050.4251296881
1100227484,826108.7181750218
1101180867,855656.4805843406
1101020876,688150.6867405667
1100877796,992430.703817728
1101220586,245353.20354610623
1101071449,370561.41335815476
1100789772,1109139.5632618358
1099671702,690875.7081386632
1100990066,493863.7974411599
1094689482,309120.48836857994
1090352656,387560.9302761853
1101037550,745361.1516604561
1093707356,698109.0487717803
1101205109,187999.01903450576
1100789258,413683.7130792779
1101086956,521366.3536236855
1100981524,721077.1703753124
1097670662,481797.68915365654
1101264309,358708.01190943894
1101260070,578295.1278495677
1101130445,732468.510699222
1086902647,441131.11423111416
1100871458,611926.4774803128
1082664470,853494.6918290096
1101089031,380570.7826686372
1101173904,490313.59875744855
1101035850,583157.821633432
1089824194,948476.0723212598
1101166170,1184334.7531711701
1101271537,1043475.4789106437
1101230387,424581.76918332686
1100849976,705562.9211384589
1086291172,302393.9763193285
1101205966,201306.18801103116
1101282232,66578.01739342601
1100526594,899024.8527365457
1100051572,267826.90555588366
1095603950,504070.057390749
1100591906,775086.5407103453
1100738782,576454.9629489657
1094845446,790482.3363213539
1094246594,1022365.226475167
1100920210,930218.9181675239
1095904822,87870.58486849346
1101269005,636499.8725139039
1086254600,633637.3559616787
1100992630,1127340.6185710062
1100173600,723063.1288884928
1097228614,612968.0746156449
1094515128,787327.1714120422
1099325638,221284.6470479188
1098213890,454329.41035071097
1101145483,790891.6100546751
1099767636,650761.4093777617
1099155558,447476.0663199983
1096260458,574997.3138814748
1101238586,364867.9412641158
1100788462,556344.7376008929
1100180814,330020.37277886743
1101144250,879240.5255500121
1091131966,535306.8457196738
1101250752,208904.9678734478
1099775434,302624.386918893
1098731080,728377.0167700588
1100524224,58660.31905128133
1099052434,382665.15375362715
1100792364,626215.7546219898
1100518026,843328.7293505144
1097344326,302269.10861133994
1079253092,714491.9811517396
1100940216,235135.30458603738
1093031492,265900.1086503455
1101083832,606140.040927555
1097824290,411520.50626919453
1100486616,151395.0018102833
1095409188,227202.53477188988
1100026746,315737.01799533854
1020179587,497601.4881957091
1101109981,576769.1803826521
1100588172,566705.4992503723
1101165973,1429711.0241626406
1099298746,502933.97166510014
1100183528,602407.7024085659
1100800006,573847.0896999587
1101011335,755731.1744367132
1101154533,650428.9246131334
1100792836,640606.0739407948
1100881948,252861.13804859557
1093519254,726425.5769407667
1091911856,612142.458224996
1099867458,412424.9992405169
1099802306,638511.6761810691
1099304374,917089.9985756727
1095329862,500855.57167770993
1100643768,247087.25302984758
1093892110,602362.0674331026
1096262432,675475.6731627921
1101208310,580760.7853641808
1099116573,706525.4129238192
1101126473,773704.2481627617
1100219078,338765.3387319841
1100965370,499497.44652895734
1101075066,671547.3832328267
1099096826,473844.85798277764
1100051270,706194.3408164523
1095198526,514870.07344763755
1099330240,679647.7708534957
1101277137,387445.4825921251
1101210258,758892.7473240208
1099755376,630262.1592403582
1091051336,620513.9593074521
1100271720,1123218.530905765
1099852844,227834.03365843772
1101191086,623572.0022063087
1100016386,885669.6469475897
1100792368,523752.533881551
